,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2019-07-24,0.028566325096140703,0.011614684828449792,3.2840346793633773e-07,0.01570231491051443,0.02255717673814222,0.3736446435895345,0.006295188825418788,0.13791771501827502,0.04169418423980107,0.03732561551314308,0.03385119034014074,0.11219784327170707,0.024259782056192728,0.06368743466360624,0.04730096336853263,0.028265598120867055,0.008227508446044265,0.006891502570021807
2019-07-25,0.028638099298328234,0.011594865999529544,3.2967770755304075e-07,0.015457155791469128,0.022180474984700684,0.374182911899488,0.0060609529440831455,0.1385193317665697,0.04134030726431107,0.037992480804729604,0.03358139985199805,0.11229311599599463,0.02450915310414239,0.0631308182713995,0.04751376154500916,0.02796690069431465,0.008142623016478012,0.006895317089746919
2019-07-26,0.028198830594150192,0.011579366760946829,3.3113430779443335e-07,0.01519684960523994,0.021748889040947406,0.3768269090501739,0.005826375077944184,0.13997413443502923,0.039990024817171385,0.03846403404324026,0.033140857390409756,0.11142770580450331,0.024588729484902466,0.06279677418725632,0.04755701999214909,0.027668325107967972,0.008127178388368204,0.006887665085291767
2019-07-29,0.028214734098499842,0.011621660812478084,3.342867204823958e-07,0.014989321555241566,0.021317309775229987,0.3763603991273756,0.005691757480907077,0.1402243544468563,0.040208502966378686,0.03878350380007328,0.03264071713901592,0.11205339026321558,0.024811030670614357,0.06235105973754894,0.04811519738356829,0.027518708456596784,0.008085015377750913,0.007013002621928238
2019-07-30,0.025985570265637966,0.011709216670448427,3.388566931068786e-07,0.014802259266631323,0.020853281990731495,0.37545620363532534,0.005630852159571105,0.14124484676716528,0.04031883130790301,0.03886437960402051,0.03263083768403639,0.11410799062640452,0.024589334882872467,0.06326567791508463,0.04793702298797869,0.0274121062441322,0.008001730661690678,0.007189518473672823
2019-07-31,0.026497862951020076,0.012568744001451557,3.80136056774002e-07,0.014605510277018873,0.02036418725501964,0.3722657664249057,0.005561738096044015,0.14214569751831674,0.04012807357560982,0.03910482613547024,0.03433766983603114,0.1124562796521645,0.023883534538170065,0.06436360765547927,0.04898097371165146,0.02741322976333586,0.00791800771465238,0.007403910757601924
2019-08-01,0.02604347978727534,0.012180816701025842,3.751496242035049e-07,0.013679405317809234,0.01936457863226935,0.36880862807318676,0.005391996382653353,0.14537517383649673,0.040357803243424584,0.040242100960597785,0.034896810835704485,0.11242001307588202,0.024366873815030266,0.06342511770082297,0.05137989345335957,0.02698329570957616,0.007595489525404774,0.007488147799856664
2019-08-02,0.025101394541105115,0.011946469304884254,3.7174783398350515e-07,0.012814931654072806,0.018417632799050437,0.3720506948839659,0.005313321197973153,0.14893790278311217,0.04006793299427193,0.04018941916123288,0.03452746543398239,0.11051235135305511,0.02415466293011318,0.06152797400405873,0.05231211180509608,0.02667665804945926,0.007515415628712014,0.007933289728020603
2019-08-05,0.02439176633603887,0.011536180107217056,3.6570034191586186e-07,0.011948898277999127,0.01733302012278855,0.3721183216991437,0.0052177356654598455,0.15507871627224962,0.039769346365316316,0.04173161725613731,0.03498933975051576,0.10481923795613382,0.02439494082175858,0.060196961498965515,0.05458819557853874,0.02619286305366466,0.007371539978192013,0.008320953559538458
2019-08-06,0.025180441407003543,0.011882568567960505,3.838712471013955e-07,0.011976777879937606,0.017429023561563606,0.3678738353806074,0.00550329158624639,0.15641963101406525,0.041057781585212186,0.040654424909328406,0.03535338462417209,0.10152661007189559,0.02451103948709202,0.061314752822060274,0.05715936835185521,0.02592206536295031,0.007462630505739795,0.008771989011062867
2019-08-07,0.024635864743662615,0.011759675446017673,3.8746826915553355e-07,0.011584147343134878,0.016906727959422226,0.3658483553426837,0.005480472690159912,0.16130056634196616,0.041241521431335026,0.04084882000835998,0.03457298432039563,0.10093891446322618,0.023735926069780783,0.061555692138730876,0.058299591107042005,0.0248072844358432,0.007434054712164811,0.00904901397780521
2019-08-08,0.025199579826229567,0.012027640122111405,4.040716026329914e-07,0.01163774692679568,0.0169831385469231,0.3591992294192602,0.0056100868134962055,0.1608446813224672,0.0402878890986819,0.042383159714403096,0.03487567730748264,0.10277951421040003,0.024563131503167655,0.06209810828738223,0.06013034079905558,0.024109874006187564,0.007640462956018079,0.009629335068335259
2019-08-09,0.026385231964012375,0.012557450491406323,4.3005536356453686e-07,0.011981573048903946,0.017464736223536073,0.35324896868231725,0.00579270788427702,0.1621930664679934,0.04016532947464089,0.04431431808754788,0.03505792341263696,0.09546217534021742,0.025340829100912426,0.06302048975914067,0.06378261936563885,0.024912665735262258,0.008110380597843194,0.010209104308349535
2019-08-12,0.027234242353088668,0.01289283519133126,4.505779230652829e-07,0.012191708770413178,0.017734891017178147,0.3418313388411845,0.005938184845419282,0.15998885009413155,0.03992703060599782,0.04564294526653001,0.034818296080942765,0.10112246941580859,0.027510124604952675,0.06265747574341744,0.06651007009770804,0.02435413442206374,0.008509820621014623,0.011135131450894618
2019-08-13,0.026936558626212075,0.012787497967923785,4.555201178666303e-07,0.012007492836153986,0.017464311255858782,0.33990966913330206,0.0059148755226228365,0.16039125059672846,0.0392569767599682,0.046074818763516004,0.03527225880488542,0.10134220492250369,0.028430256165902456,0.0642212693645438,0.0666871442178412,0.023409180186214417,0.008611860164605536,0.011281919191099398
2019-08-14,0.02574001139049799,0.012394148618593172,4.504504008472033e-07,0.011602898607120682,0.01688856002664044,0.34344291295399526,0.005681116118842316,0.16409637928797954,0.03969641557747529,0.04492422102136441,0.034758581484297196,0.10056949482398649,0.027389683886301464,0.06333489461819891,0.06674809193759354,0.022672990152922835,0.008533122234503997,0.011526026809285626
2019-08-15,0.02506817983485162,0.012097502821516006,4.4852396074008933e-07,0.011322801526961069,0.016535848382649865,0.34369810469831075,0.00538447308155036,0.165398240381049,0.0395726683684697,0.044060029501506934,0.03387887440025217,0.10142156214930227,0.027499604326174557,0.06409016267284964,0.06710162383604558,0.02258851606988971,0.008480341826473453,0.011801017598186603
2019-08-16,0.025526820119240394,0.012131862243027454,4.5934173761958055e-07,0.011406599686901345,0.01677307864600864,0.337255623458097,0.005226059173684718,0.16475259369311818,0.03826534749903766,0.04701563133234664,0.03557798775172814,0.10052479830734355,0.02827063996269596,0.06547765598015981,0.06804970320833197,0.022778740862782938,0.008603051925231708,0.012363346808526238
2019-08-19,0.025339659344716645,0.012022573531450134,4.591928427870872e-07,0.01127240430689797,0.016757501225832253,0.3383066684157543,0.004997108077605517,0.166140558317609,0.037872527408518666,0.04769905442571742,0.03657399271059207,0.09836538654608354,0.026968267650479244,0.0663055407730639,0.06827751158862862,0.02222084023987998,0.00850828428864087,0.01237166195568713
2019-08-20,0.025497156981638187,0.011989581328889894,4.632694401195924e-07,0.011312615471686754,0.016863369048259528,0.33649526717677347,0.004795144961900764,0.16650672918233006,0.037966014755895824,0.047520598710596385,0.037766251038427616,0.09881913622304891,0.027068667922115076,0.06590439461448763,0.06828610767896898,0.022495180743374796,0.008368236609038461,0.012345084283127554
2019-08-21,0.025069411274638152,0.011894210439753266,4.650318784845689e-07,0.011290135119545082,0.01685381766797683,0.33558807098432275,0.004462043486647675,0.16819642741812044,0.0384805826918332,0.047765044227058455,0.038669013419437355,0.09856219422165885,0.026398673848842015,0.06526054837923599,0.06859231993176977,0.02262749063344522,0.008124426468608437,0.012165124755228126
2019-08-22,0.025080964806526374,0.011803933168694287,4.6711963184652457e-07,0.01123416556932528,0.016826558033825902,0.3359921364642901,0.0041509487089133445,0.16930985790704742,0.03819251356052929,0.048962750761274924,0.03946848241951753,0.09659918958413218,0.025379579024446892,0.0652740789709277,0.06932205957800644,0.02204449226057244,0.00808316356409796,0.012274658498240087
2019-08-23,0.024739400548979065,0.011829114097753318,4.738658172427813e-07,0.011249253040791756,0.016943965884724205,0.3333273794993973,0.003967678657340333,0.16898844254096806,0.03848920372831641,0.04819610364451885,0.040194824711572014,0.09984567477521364,0.024890437298543497,0.06475032824331667,0.06953089420450789,0.0221250175021723,0.008184559361273672,0.012747248394793843
2019-08-26,0.024918352732928205,0.0118465887619452,4.805414257599818e-07,0.01119000220800259,0.017002666858643045,0.33161735334475917,0.003803246996360935,0.1697702817827392,0.038545617084133336,0.048625410329429346,0.040402019812427574,0.09654343349270686,0.0258585363510304,0.06522486296819224,0.07136505208159112,0.021793195029849548,0.008254225121880603,0.01323867450195475
2019-08-27,0.02490571073405096,0.011757532274505336,4.828935038635725e-07,0.011014174166795843,0.016874097660364084,0.3322098301494827,0.0037534037028987524,0.1699900653012946,0.03767636597807624,0.04883492249160565,0.0407436086654309,0.09645619915209233,0.025593655237834204,0.06597889618689266,0.07175310393814144,0.02070427995956908,0.008337008142082533,0.013416663365378922
2019-08-28,0.024677194197850964,0.011667354279939892,4.851981740506578e-07,0.010814474026314327,0.01672258267531944,0.3331661971742461,0.0037597911789476563,0.17123113093750533,0.0369397145885896,0.049338553978752225,0.04078585197932032,0.09555265020340674,0.024647282870326314,0.06649715343628411,0.07243576454025921,0.019741652794717426,0.008423566631064883,0.013598599308981427
2019-08-29,0.02084064488664487,0.01157342922666937,4.873439707743916e-07,0.010598749848952918,0.016530583674058588,0.33569002725669705,0.00379938297120187,0.1734574762320191,0.036152548694211493,0.050440505464032726,0.041173742268598566,0.09431549529170394,0.024770511998161146,0.06675660194273446,0.07371289601216048,0.018198807966330905,0.00846263089616586,0.013525478025686011
2019-08-30,0.021746654917944006,0.011693559383625426,4.98635675726795e-07,0.01056892934641845,0.01663189398607209,0.3344028730157914,0.003881148227309554,0.17405540650721654,0.03658840786039601,0.04987045256802396,0.04217058900744904,0.09465431488050972,0.02486701408063193,0.06569567321061454,0.07391660965550756,0.016863736736634192,0.008672529963816242,0.013719708016363446
2019-09-03,0.02169998782744401,0.011645358304841175,5.028644137682175e-07,0.010380284412180573,0.016499844550224622,0.333945443888786,0.003915199071820098,0.17482939751779336,0.0373893893815063,0.05044591944392453,0.042086159932038056,0.0936583526059851,0.024832263177727656,0.06525688733628733,0.07450296269525769,0.016238853689749047,0.008652946010856751,0.014020247289164043
2019-09-04,0.020977681075573133,0.011580698926362596,5.06427334602097e-07,0.010160105832234208,0.016337959391720395,0.33424178344487887,0.003889465417196733,0.17657109878495228,0.037256385002901606,0.05112924559045253,0.0421690187161188,0.09319443699952949,0.025126772735142685,0.06453494788141108,0.07459084744272071,0.01563854711586471,0.00849751554493752,0.014102983670668147
2019-09-05,0.02055087905979693,0.011512632397343844,5.098809439622778e-07,0.009912239106533499,0.0161572314145259,0.33505405494696694,0.00394446229429589,0.1780007616406934,0.03672410202102637,0.05208086823683704,0.04229555106362455,0.09142549111035529,0.0253059717582302,0.06417606293434293,0.07505488658752282,0.015438734225198071,0.008252672145966186,0.01411288917579604
2019-09-06,0.020281768247058723,0.011370625570494083,5.100800824484209e-07,0.009568582659250115,0.015862761423212423,0.3347250892445702,0.003954289436726554,0.17911180852311087,0.03680415797445869,0.05274783365310804,0.041970722587593344,0.09196127123116483,0.025654970981605026,0.06328529625231451,0.07553099042844019,0.015163407806337627,0.007964211926133094,0.01404170197433952
2019-09-09,0.02007015956763551,0.011292705372003768,5.131206800328137e-07,0.009260174281522498,0.015645088732890656,0.33555751159831465,0.0040171208194765004,0.1807372780535872,0.03629562852900622,0.05335315520584666,0.04156043266849956,0.09124797795314639,0.025382668012013557,0.06302136449081114,0.07585199433675964,0.014929016127603195,0.007717070452550819,0.01406014067765209
2019-09-10,0.01967986272734203,0.011190338852549839,5.151244758265882e-07,0.008909562511419332,0.015371736407510323,0.3366852686942487,0.004093272806440702,0.1823905198653475,0.036341154603046696,0.05345585463572368,0.04101882725545162,0.09068520959153964,0.025494017952752822,0.062466445167194316,0.07621561428358796,0.014565798871099824,0.007493436243962142,0.013942564406307227
2019-09-11,0.01909159175604088,0.011148680063621576,5.198514497156692e-07,0.008590961280473567,0.015140639720654594,0.33671539648807997,0.004100231668880036,0.1842563182618063,0.036331156675349016,0.054236644072160264,0.040726570550523304,0.0910036545015337,0.025447918315269942,0.06159734874622106,0.07584158408543865,0.014518629420913337,0.00731957539436923,0.013932579147214758
2019-09-12,0.01875156343584254,0.011074690973663169,5.227583039323957e-07,0.008250017798421388,0.014825344557595772,0.3379385996512436,0.00404394505200571,0.185655497105411,0.036020934354984525,0.05471410421109868,0.040302254875551384,0.0891116421254007,0.02520258762509054,0.06127530032829093,0.07731462963737129,0.014514964014338582,0.007142436112094728,0.01386096538329152
2019-09-13,0.018600420327858153,0.011048965628344915,5.28533995876753e-07,0.007955189345154682,0.014541627691631469,0.3376949983442367,0.00404780525128585,0.1865825534967275,0.03580587423609343,0.0545303143906198,0.039741957042802194,0.08839378265836942,0.025277068353206606,0.06139178882101559,0.0786706253135762,0.014657445323911323,0.006989763648036298,0.014069291593133982
2019-09-16,0.01863423770651676,0.011095309111925142,5.37849164434425e-07,0.007683358814693797,0.01425816216218835,0.334479181252683,0.004087257437322328,0.18719535463066203,0.036322909722550485,0.05474168074696242,0.03940428039414292,0.0892211853715082,0.02566574624143706,0.061049559364121736,0.08012041595259178,0.014848022254891844,0.006836965827614882,0.01435583515902264
2019-09-17,0.01824340631430736,0.011002274018117762,5.404091174989952e-07,0.007318593874489964,0.013655152885780014,0.33468585122788497,0.0040310172553991615,0.18853056759829545,0.03627793037351266,0.05510687136170078,0.03860651858771515,0.08931708628284381,0.025544550595758417,0.06075918956954836,0.08106599742547325,0.014954271996197522,0.006602216700875148,0.014297963522982744
