,calendar,fomc_day,fomc_release,fomc_since_inv,fomc_until_inv,har_ma,numobs,sumabsret,sumautocov,sumbipow,sumpret2,sumret,sumret3,sumret4,sumvolume,vix,vix3m,vvix
2020-04-20,0.010843993845072704,0.006988309053084345,3.652680561585314e-07,0.004296911257139844,0.00871626540411085,0.2186213832042661,0.007012197551310397,0.2326346245809623,0.03261546361492463,0.07053790691039143,0.055268590736199136,0.08959078450882191,0.022135145988510758,0.14672838522669668,0.0439378182263299,0.026855783548954213,0.009579609671928313,0.013636461403240234
2020-04-21,0.010790804766820303,0.006985869797195643,3.6395365816490806e-07,0.004331510844871536,0.00871637547800074,0.2175824295042369,0.007054339372973407,0.23309010636172103,0.03312523947476744,0.0701183232424107,0.05510285973890787,0.08918357508605528,0.02241070988809729,0.1473948949733691,0.04376974946500358,0.02710328470967985,0.009542240550896997,0.013697322791334166
2020-04-22,0.010769257452137328,0.006987988402301666,3.6288189576806446e-07,0.004373699000150815,0.008725453913867785,0.21749887087532543,0.00707247675321952,0.2315649218798394,0.03301402426201325,0.0703222724295634,0.05538631586284403,0.08922773232012972,0.022695948306672296,0.14826016148430582,0.04356260142844955,0.027294632999590538,0.009559888138624384,0.013683391609069165
2020-04-23,0.0107271752438929,0.006976847764085414,3.6113327610287176e-07,0.00440607460321336,0.008722508699053628,0.2174153302396371,0.0070762985668599825,0.23082134401585716,0.033092625999411485,0.0705340116454449,0.05575316818004511,0.08923201033078422,0.0226661742411742,0.1486872590625862,0.043294624793180074,0.02740626831628083,0.009568234521291383,0.013619682643925842
2020-04-24,0.010845434370076734,0.006975600018167796,3.5990754919875e-07,0.0044464959528671775,0.00873915024592642,0.21728958660431363,0.007075796246858688,0.22929597977312638,0.03307000994177723,0.07065496099029073,0.05593361830245174,0.08981300118534763,0.022897710652402047,0.14915370552976245,0.04310388784252568,0.02751039565156297,0.009623780586202111,0.013570526198791219
2020-04-27,0.01087242692076498,0.0069744671849877055,3.587616977157842e-07,0.004486830337604327,0.008770473734101067,0.21743647703718166,0.007061789380708964,0.22828273555200976,0.033106728439148705,0.07086373101894322,0.05619030460552781,0.08958869642663726,0.023147525433386558,0.14950709729478406,0.04298157557254285,0.027491307967224606,0.009696284426626161,0.013541189906122587
2020-04-28,0.010778222675113386,0.006984472017337569,3.58299322275221e-07,0.004534365474349225,0.008841297396853619,0.21710939261671108,0.00705584024535593,0.22722689728344783,0.03364516761180166,0.07097585240568322,0.05644378689678264,0.08982658762838944,0.02315731310277873,0.14978223195639634,0.0428758294901372,0.027494521269866973,0.00977524304719042,0.013492620582482372
2020-04-29,0.010726116631166866,0.007847476528492887,4.0350031734268737e-07,0.004581877086416583,0.008899029023540957,0.2166425673449643,0.0070471728938874805,0.2260972051556455,0.03403964032669177,0.07103242372851654,0.05660502812616426,0.08981015411270986,0.023152457257028386,0.15008770813357936,0.042626905989509266,0.02746344911001992,0.009880018488343781,0.013460366563004993
2020-04-30,0.010900617450868576,0.007869469917475367,4.026570761870393e-07,0.0045784378462654755,0.008762904895621327,0.21625291214118103,0.007030739277607251,0.22553658857886433,0.033870924767071604,0.07131847558457086,0.05677880033475034,0.090112278259684,0.023130829808585402,0.1504375110137397,0.042404945828632315,0.027540575481534327,0.009987984684357123,0.013485601472114757
2020-05-01,0.01112120118814122,0.006977787292719887,3.4938860576052394e-07,0.004583463919772776,0.008630676484711755,0.21702749702142757,0.007016896523405611,0.22549568261140185,0.03392084326996052,0.07159543291218078,0.05690428605307984,0.0893552461743339,0.023069664205009388,0.15079170982452134,0.042161151836166415,0.027716529904658456,0.010086489877419526,0.013545091512483398
2020-05-04,0.010973486112432422,0.006906541346879926,3.491748335886911e-07,0.004545004605882658,0.008646999430280744,0.21712105535243456,0.006990705965084842,0.22499258484293969,0.03380930030737039,0.07184672928430792,0.05700257429548144,0.08950600841643146,0.02320680913067099,0.15090413287808227,0.04195511364001658,0.027829484307535922,0.010190917340780013,0.013572203568554701
2020-05-05,0.010884257957294108,0.006852036379826037,3.497728233584372e-07,0.004500695935979764,0.008653939831150481,0.2168609006991225,0.006965175896987483,0.22446683073224694,0.03374340196920264,0.07196989239188407,0.05741212215787275,0.08958780904829136,0.023248809764106617,0.1511165559276191,0.041993796599805636,0.02783690343620639,0.010341607139713114,0.013564914359867501
2020-05-06,0.010944848290888239,0.006864217533104528,3.494059397976031e-07,0.004454099378557684,0.008630244167904944,0.21662605397934115,0.006953557884914371,0.22401018203512046,0.03382426816835145,0.07229365817030962,0.057694494968970104,0.08927067607433546,0.023299919067648823,0.1511737027435639,0.04206365059301026,0.02783066155899936,0.010481742162652505,0.013583673816387337
2020-05-07,0.010963521657644082,0.00688379676349419,3.4941763361062325e-07,0.004425965495194064,0.00861644677885561,0.21631711053582345,0.006955358059917086,0.22367911967340762,0.033898342664862476,0.0725668404381523,0.05796802352566374,0.08932181252079874,0.023282759865605872,0.15122492743370325,0.041821083769896475,0.027848299969477925,0.010635076717539764,0.013591164712329705
2020-05-08,0.010915929198875867,0.00688920185908937,3.4870987652971003e-07,0.004395316587417011,0.008584350747036713,0.21662092908570268,0.006942108189723719,0.22367140807449834,0.033882883867002216,0.07283876586498056,0.05808929453184646,0.08899026815569862,0.02324896774119009,0.15095512704560202,0.04185757544383237,0.027755626069185038,0.010793772177872049,0.013568126650570465
2020-05-11,0.010941693182765428,0.00689353435599502,3.479571179813579e-07,0.004368513652288214,0.008550509735103174,0.2177079175821258,0.006930245293398361,0.2241087877243125,0.034043362861376755,0.07283634461424508,0.05808632218355687,0.08809801676824822,0.023157657198855347,0.15060129891063814,0.04145862958097226,0.027678331421191665,0.01096590879753862,0.013572578180270708
2020-05-12,0.0109827123099132,0.006904437790284915,3.475825494663939e-07,0.00435016104977355,0.00852680228113444,0.21735476937062018,0.006929005786998758,0.22383705521403263,0.03406404128687848,0.07291771956416462,0.05827391310823398,0.08842310170193696,0.023164340765474332,0.15040049007923384,0.04153512522123304,0.027590270245849598,0.01112354309398641,0.013622163547701653
2020-05-13,0.011040336458618063,0.006904692206743316,3.467616968733696e-07,0.004333011730799664,0.008490403760290133,0.21680497421258482,0.006918499580101467,0.22345623412430085,0.03411140536889839,0.0730103134361702,0.058337126884365764,0.08900414828870205,0.02318917384255487,0.1499770155323108,0.041714867010558654,0.027677735805443335,0.01120504527911875,0.01382466971674192
2020-05-14,0.01104279336188862,0.006902496316661346,3.458543500296023e-07,0.004317167107627164,0.00844860198861138,0.21670656749060932,0.0069023635320708465,0.22332154702850793,0.03406768677163882,0.07294160969782652,0.05819880935424409,0.08921130379492918,0.023183339970813364,0.14977377499308703,0.041962701951978904,0.027737114420601706,0.011307368330212213,0.013974408034341612
2020-05-15,0.0109360154253685,0.006904911198416039,3.452293114955737e-07,0.0043075931983786,0.008411649572108337,0.21689493049220246,0.006894822946547451,0.22337069020719533,0.03405481163810563,0.07281671590038162,0.05806365001461675,0.08927229154021166,0.02312867857175605,0.14980920870212508,0.04190190991433903,0.02776168063503132,0.011443944198155897,0.014026150615748795
2020-05-18,0.010840957030420423,0.006928124711688512,3.4415966748100623e-07,0.004288887691339045,0.008359079912097956,0.21715324777302492,0.0068760334747694505,0.2232290593000794,0.034074407937359316,0.07300620454022573,0.05814646927104011,0.08941060497143706,0.023103890385396827,0.14951092293818216,0.041824606121198434,0.027663442209757493,0.011598378535516932,0.013985339036798682
2020-05-19,0.010824967615419788,0.006982264006745131,3.4450162390467534e-07,0.004286465888585542,0.008344951709134381,0.21670279506941761,0.006882852136717131,0.2229368022239692,0.03411451521365876,0.07297399094104642,0.05828434704045908,0.08946543509561249,0.023221216289636727,0.1495648576263176,0.04199218229841018,0.027645396165813213,0.01175658791936988,0.014020028258062959
2020-05-20,0.010827130340899386,0.006996063988770929,3.4408999170765937e-07,0.0042796830281976355,0.008318782809013138,0.21652378375228049,0.006867577835094345,0.22288019138480855,0.034112135132236175,0.0730973652090715,0.0583813593927214,0.08969811111783031,0.023259284471732825,0.14937117845789788,0.04190818581045477,0.027575687706101495,0.011891507550367672,0.014011627922529656
2020-05-21,0.010825871466576672,0.007009298786672013,3.438014970248968e-07,0.004283852485817762,0.00829904365676502,0.21625195355646926,0.00685437087813966,0.2229699519735065,0.03431921846332711,0.0731436063295625,0.058381736574276276,0.08989389060825258,0.023232023556629275,0.14915735230788374,0.041810882429095295,0.027532560528628187,0.012039157146974427,0.01399488544992681
2020-05-22,0.01099541704386119,0.007035804008701519,3.441626477375759e-07,0.004303504069875687,0.008303378986701186,0.2158559237506646,0.006858570161058674,0.22305519028279144,0.034314972183088766,0.07319068154054013,0.058477481822340215,0.08985082042949454,0.023235866369195165,0.1493350468403692,0.04140345162103532,0.027580179530316,0.012224287612686308,0.013979079584632412
2020-05-26,0.011015194320499608,0.007030737405715464,3.4299446219968883e-07,0.004307865571335832,0.00828574654271121,0.2166590064475305,0.0068369166402415076,0.22334297106041492,0.03419658617723031,0.07320580111184614,0.058513323969477005,0.08941376579947174,0.023180486070382988,0.14882940949850168,0.04147009863074454,0.02748478328388364,0.012332415067932393,0.013894549407618232
2020-05-27,0.010863715586827638,0.0070363923688125515,3.4237153915216607e-07,0.004318608996672922,0.008290716627726269,0.21673494388610764,0.006823920770507621,0.22336470730150426,0.03441208530706919,0.07310933083481952,0.05849663323193442,0.08996954892692008,0.02309292230955179,0.14864178897494104,0.04113020814078924,0.02743310276782877,0.012421588733997114,0.013859442862450829
2020-05-28,0.010858888828728257,0.007059535501624387,3.426099533510905e-07,0.004340923524613502,0.008325399376384874,0.21606277155654724,0.006810095897471514,0.22308161443188843,0.03468107889856644,0.07303445195701276,0.05857948238910341,0.09014638848027982,0.023104346328729933,0.14859321273847784,0.04138380347545615,0.027422605238521792,0.012571347751094654,0.01394371101554555
2020-05-29,0.011003857910761996,0.0070578560763322985,3.416556398795471e-07,0.0043487162290126525,0.008330813018004283,0.21617373592784903,0.006777180295317589,0.2229064535509938,0.034512199401105295,0.07310528433398461,0.058594366217313607,0.09010165868801935,0.02321035949965576,0.14812719018804618,0.041792874056642795,0.02733793159298731,0.012657936407992136,0.013961244950341442
2020-06-01,0.011078896700600286,0.007063562930742074,3.410734659717944e-07,0.004362746733172868,0.00834621237515462,0.21609953720655536,0.0067701381405197774,0.22293525457796057,0.03466114572588421,0.07317425259547441,0.05872199262457365,0.08967381737857565,0.023267798832894943,0.14783709423175043,0.04196808031669721,0.02727122137174639,0.012768013411901426,0.013999893772330125
2020-06-02,0.010864646871742488,0.007108766786104448,3.424065041814315e-07,0.004402158599195994,0.008398825966272916,0.21719144484843325,0.006728936570689666,0.22400548873408627,0.03474122714387353,0.07349239175227659,0.059053075278365355,0.0898675912943696,0.02334341721174676,0.1482414680924396,0.038226375794211315,0.02730748311957474,0.012946531158291778,0.014079828371821606
2020-06-03,0.010922122765882647,0.0071187150428589675,3.4202126896275754e-07,0.004421646493323797,0.00840576354647932,0.21769796140669215,0.0066971927261284215,0.2241123509743501,0.034860963528396294,0.07345776403656766,0.05906179314418704,0.08979087291723552,0.023294688467965806,0.1478091725351021,0.03789718601270201,0.02727615262547219,0.013108041097656545,0.014067270657730497
2020-06-04,0.011015641037009903,0.007157458111098947,3.430181792102458e-07,0.004460037544067837,0.00844512319047713,0.21721882896406527,0.0066973031373798435,0.22404940409730514,0.034910649041115266,0.07345650928863591,0.059003113601859364,0.08968520749548012,0.02348771594669708,0.14805922987327289,0.0377491639407234,0.027286719623972975,0.013291365665543174,0.014026186423116385
2020-06-05,0.010910549885690707,0.007164947523782388,3.424388547895266e-07,0.004477877619969603,0.00844389766482934,0.2172418251702902,0.006663569736768566,0.2240421756425301,0.03499731675199059,0.07333707002682238,0.05893164206468589,0.08990205493940284,0.023513416852336128,0.14765642034535528,0.03802222892121391,0.027262325281371465,0.013441648852156674,0.013990690281949176
2020-06-08,0.010870711400934036,0.00716718526701851,3.417358853699033e-07,0.0044948968340788025,0.008444549476772761,0.21756599491165474,0.006629941359799325,0.22435801387496176,0.035129027318467176,0.07340037588552517,0.05889184250295924,0.08942076414929637,0.023736437389785894,0.1472401618262053,0.03799740417161497,0.027181194044428522,0.013555413966114654,0.013915743884497362
2020-06-09,0.010903458497085548,0.007171405343364893,3.4122638236919863e-07,0.004515136827579365,0.008455224745514035,0.21789410033063095,0.006609876347529132,0.2244178770805652,0.035112183128885456,0.07320159155249825,0.058801558906621136,0.08950828175741792,0.023858584240205812,0.14684053377876147,0.037933964586495096,0.027211276093866355,0.01365717746676365,0.013907428089833359
2020-06-10,0.010933807721469466,0.007962165372288632,3.827721768777931e-07,0.004525496893832945,0.008416112923905735,0.2175963652263543,0.006590039370665505,0.22399400721118398,0.0349009486928732,0.07329227797248304,0.059007225357441566,0.0897596406895337,0.023950375150059863,0.14618160699051644,0.038148630588964706,0.027146431571034156,0.01371132341791097,0.013883162077304933
2020-06-11,0.010860665584058649,0.007926448958140356,3.7921158450345017e-07,0.004521713796765834,0.00821131772590756,0.21830603063245624,0.006531060816906301,0.22381074801533166,0.03511512778249988,0.07345496418397973,0.058896608887653426,0.09023232077398909,0.023793058716555772,0.14500867456282007,0.03867098200716411,0.027131673526907735,0.013648880693382727,0.013879344123896364
